"","ID.true","Word","Label","ConcValCombo","Task","BlockOrder","Group","Response","Accuracy","EventTime","Value","RT","ReactionTime","Key_value_F","Key_value_J","Comments","LogReactionTime","LogRT","TrialNumber","ConcValFinal","AccuracyCorrected"
"1","5f4cd10836de2f02dbab436c","stab","test_val","concrete-negative","Valence","VC","negative;positive","negative",1,1731609370026,"negative",1414.16666666667,642,"positive","A",NA,6.46458830368996,7.25429570844027,1,"concrete-negative",1
"2","5f4cd10836de2f02dbab436c","doubt","test_val","abstract-negative","Valence","VC","negative;positive","positive",0,1731609374210,"positive",1422.16666666667,647,"positive","A",NA,6.4723462945009,7.25993680930853,4,"abstract-negative",0
"3","5f4cd10836de2f02dbab436c","cherish","test_val","abstract-positive","Valence","VC","negative;positive","positive",1,1731609399850,"positive",1536.16666666667,590,"positive","A",NA,6.38012253689976,7.33704541476561,23,"abstract-positive",1
"4","5f4cd10836de2f02dbab436c","stab","test_val","concrete-negative","Valence","VC","negative;positive","negative",1,1731609430851,"negative",1414.16666666667,517,"positive","A",NA,6.24804287450843,7.25429570844027,46,"concrete-negative",1
"5","5f4cd10836de2f02dbab436c","doubt","test_val","abstract-negative","Valence","VC","negative;positive","negative",1,1731609452498,"negative",1422.16666666667,636,"positive","A",NA,6.45519856334012,7.25993680930853,62,"abstract-negative",1
"6","5f4cd10836de2f02dbab436c","cherish","test_val","abstract-positive","Valence","VC","negative;positive","positive",1,1731609457882,"positive",1536.16666666667,555,"positive","A",NA,6.31896811374643,7.33704541476561,66,"abstract-positive",1
"7","5f4cd10836de2f02dbab436c","doubt","test_val","abstract-negative","Valence","VC","negative;positive","negative",1,1731609484778,"negative",1422.16666666667,599,"positive","A",NA,6.39526159811545,7.25993680930853,86,"abstract-negative",1
"8","5f4cd10836de2f02dbab436c","stab","test_val","concrete-negative","Valence","VC","negative;positive","negative",1,1731609518779,"negative",1414.16666666667,558,"positive","A",NA,6.32435896238131,7.25429570844027,111,"concrete-negative",1
"9","5f4cd10836de2f02dbab436c","cherish","test_val","abstract-positive","Valence","VC","negative;positive","positive",1,1731609525699,"positive",1536.16666666667,568,"positive","A",NA,6.34212141872115,7.33704541476561,116,"abstract-positive",1
"10","5f4cd10836de2f02dbab436c","stab","test_conc","concrete-negative","Concrete","VC","abstract;concrete","abstract",0,1731609617667,"abstract",1414.16666666667,893,"concrete","A",NA,6.7945865808765,7.25429570844027,121,"concrete-negative",0
"11","5f4cd10836de2f02dbab436c","cherish","test_conc","abstract-positive","Concrete","VC","abstract;concrete","abstract",1,1731609658420,"abstract",1536.16666666667,783,"concrete","A",NA,6.6631326959908,7.33704541476561,147,"abstract-positive",1
"12","5f4cd10836de2f02dbab436c","doubt","test_conc","abstract-negative","Concrete","VC","abstract;concrete","abstract",1,1731609661387,"abstract",1422.16666666667,588,"concrete","A",NA,6.37672694789863,7.25993680930853,149,"abstract-negative",1
"13","5f4cd10836de2f02dbab436c","cherish","test_conc","abstract-positive","Concrete","VC","abstract;concrete","abstract",1,1731609682059,"abstract",1536.16666666667,1184,"concrete","A",NA,7.07665381544395,7.33704541476561,162,"abstract-positive",1
"14","5f4cd10836de2f02dbab436c","stab","test_conc","concrete-negative","Concrete","VC","abstract;concrete","concrete",1,1731609692707,"concrete",1414.16666666667,722,"concrete","A",NA,6.58202513889283,7.25429570844027,169,"concrete-negative",1
