"","ID.true","Word","Label","Task","BlockOrder","EventTime","Value","ReactionTime","Key_value_F","Key_value_J","Comments","Group","LogReactionTime","TrialNumber"
"1","632b5400bf46cdb11db9f588","hat","calibrator_val_feedback","Valence","VC",1742927170111,"positive",2245,"positive","negative","positive;negative","A",7.71646080017636,1
"2","632b5400bf46cdb11db9f588","insecure","calibrator_val_feedback","Valence","VC",1742927173559,"negative",717,"positive","negative","positive;negative","A",6.57507584059962,2
"3","632b5400bf46cdb11db9f588","icebox","calibrator_val_feedback","Valence","VC",1742927177345,"positive",989,"positive","negative","positive;negative","A",6.89669433162271,3
"4","632b5400bf46cdb11db9f588","free","calibrator_val_feedback","Valence","VC",1742927179489,"positive",1315,"positive","negative","positive;negative","A",7.18159194461187,4
"5","632b5400bf46cdb11db9f588","invader","calibrator_val_feedback","Valence","VC",1742927183481,"negative",410,"positive","negative","positive;negative","A",6.01615715969835,5
"6","632b5400bf46cdb11db9f588","industry","calibrator_val_feedback","Valence","VC",1742927187244,"positive",1017,"positive","negative","positive;negative","A",6.92461239604856,6
"7","632b5400bf46cdb11db9f588","kitten","calibrator_val_feedback","Valence","VC",1742927190860,"positive",833,"positive","negative","positive;negative","A",6.72503364216684,7
"8","632b5400bf46cdb11db9f588","jail","calibrator_val_feedback","Valence","VC",1742927194670,"negative",667,"positive","negative","positive;negative","A",6.50279004591562,8
"9","632b5400bf46cdb11db9f588","joke","calibrator_val_feedback","Valence","VC",1742927197768,"negative",539,"positive","negative","positive;negative","A",6.289715570909,9
"10","632b5400bf46cdb11db9f588","grin","calibrator_val_feedback","Valence","VC",1742927201242,"positive",592,"positive","negative","positive;negative","A",6.38350663488401,10
"11","632b5400bf46cdb11db9f588","hat","calibrator_val_no_feedback","Valence","VC",1742927203791,"negative",823,"A","positive;negative","","",6.71295620067707,11
"12","632b5400bf46cdb11db9f588","icebox","calibrator_val_no_feedback","Valence","VC",1742927205790,"positive",1233,"A","positive;negative","","",7.11720550316434,12
"13","632b5400bf46cdb11db9f588","joke","calibrator_val_no_feedback","Valence","VC",1742927207139,"negative",574,"A","positive;negative","","",6.35262939631957,13
"14","632b5400bf46cdb11db9f588","kitten","calibrator_val_no_feedback","Valence","VC",1742927208397,"positive",489,"A","positive;negative","","",6.19236248947487,14
"15","632b5400bf46cdb11db9f588","free","calibrator_val_no_feedback","Valence","VC",1742927209623,"positive",451,"A","positive;negative","","",6.11146733950268,15
"16","632b5400bf46cdb11db9f588","invader","calibrator_val_no_feedback","Valence","VC",1742927211144,"negative",753,"A","positive;negative","","",6.62406522779989,16
"17","632b5400bf46cdb11db9f588","grin","calibrator_val_no_feedback","Valence","VC",1742927212460,"positive",542,"A","positive;negative","","",6.29526600143965,17
"18","632b5400bf46cdb11db9f588","insecure","calibrator_val_no_feedback","Valence","VC",1742927213722,"positive",481,"A","positive;negative","","",6.17586727010576,18
"19","632b5400bf46cdb11db9f588","jail","calibrator_val_no_feedback","Valence","VC",1742927215056,"negative",565,"A","positive;negative","","",6.33682573114644,19
